ama,AMA,year,Subsector,PCC,ALLOT_QTY,total_use,Groundwater,Colorado_River,Effluent,Surface_Water ,Comm,PROGRAM_CODE,ACTIVE,Facility Type
C,Phoenix,2000,FACILITY TURF - CEMETERY,23-223105.0000,79.2,61.35,61.35,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - CEMETERY,23-223105.0000,79.2,61.35,61.35,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - CEMETERY,23-223109.0000,87.06,81,81,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - CEMETERY,23-223109.0000,87.06,81,81,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - CEMETERY,23-223109.0000,87.06,81,81,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224111.0000,466.88,545.46,545.46,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224111.0000,466.88,545.46,545.46,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224111.0000,466.88,545.46,545.46,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224111.0000,466.88,545.46,545.46,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224111.0000,466.88,545.46,545.46,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224132.0000,,175.96,175.96,0,0,0,0,24,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620025.0000,172.13,118.46,118.46,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620025.0000,172.13,118.46,118.46,0,0,0,0,20,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - GOLF COURSE,25-225271.0000,504.2,296.5,296.5,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2000,FACILITY TURF - PARK,20-220207.0000,71.64,71.95,71.95,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621023.0000,51.3,30.8,30.8,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621000.0000,83.86,68.6,68.6,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621010.0000,100.84,90.4,90.4,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621011.0000,110.44,52.5,52.5,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - CEMETERY,23-623002.0000,265.1,153.4,153.4,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - PARK,20-220109.0000,200.14,92.98,92.98,0,0,0,0,20,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - PARK,20-220109.0000,200.14,92.98,92.98,0,0,0,0,20,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - SCHOOL,21-221102.0000,125.2,111.98,111.98,0,0,0,0,21,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - SCHOOL,21-221102.0000,125.2,111.98,111.98,0,0,0,0,21,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - SCHOOL,21-221110.0000,163.66,97.68,97.68,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620011.0000,57.96,34.7,34.7,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620017.0000,153.64,41.7,41.7,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620021.0000,151.34,56.3,56.3,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620023.0000,74.98,36.7,36.7,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620024.0000,138,79.4,79.4,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621002.0000,56.12,19.45,19.45,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621007.0000,75.44,51.8,51.8,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621012.0000,97.52,67.8,67.8,0,0,0,0,21,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - SCHOOL,21-221136.0000,58.8,47.13,47.13,0,0,0,0,21,Y,Turf Facilities
D,Pinal,2000,FACILITY TURF - SCHOOL,21-400027.0000,57.6,20.21,20.21,0,0,0,0,21,Y,Turf Facilities
D,Pinal,2000,FACILITY TURF - SCHOOL,21-400079.0000,108,106,106,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621020.0000,91.26,94.5,94.5,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621021.0000,64.4,90,90,0,0,0,0,21,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - MISCELLANEOUS,22-222107.0000,116.62,131.33,131.33,0,0,0,0,22,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - CEMETERY,23-223112.0000,,84.3,84.3,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - CEMETERY,23-223112.0000,,84.3,84.3,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - CEMETERY,23-223112.0000,,84.3,84.3,0,0,0,0,23,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - CEMETERY,23-623001.0000,276,197.2,197.2,0,0,0,0,23,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - CEMETERY,23-623001.0000,276,197.2,197.2,0,0,0,0,23,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - CEMETERY,23-623003.0000,187.68,191,191,0,0,0,0,23,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620015.0000,156.4,35.72,35.72,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620015.0000,156.4,35.72,35.72,0,0,0,0,20,N,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620015.0000,156.4,35.72,35.72,0,0,0,0,20,N,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620015.0000,156.4,35.72,35.72,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620015.0000,156.4,35.72,35.72,0,0,0,0,20,N,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620015.0000,156.4,35.72,35.72,0,0,0,0,20,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - SCHOOL,21-221101.0000,147.49,35.41,35.41,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621001.0000,104.1,53.7,53.7,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621004.0000,108.56,96.9,96.9,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621009.0000,82.8,69.64,69.64,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621014.0000,47.84,20.17,20.17,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621015.0000,46,17.3,17.3,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621018.0000,51.06,29.76,29.76,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621019.0000,58.88,14.83,14.83,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621024.0000,71.3,69.2,69.2,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621025.0000,60.26,14.63,14.63,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621026.0000,94.3,90.76,90.76,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621027.0000,73.14,89.34,89.34,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621028.0000,69.92,48.03,48.03,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621030.0000,83.26,75.82,75.82,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621032.0000,50.14,18.26,18.26,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621036.0000,54.74,33.45,33.45,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621037.0000,49.68,38.32,38.32,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620001.0000,65.78,63,63,0,0,0,0,20,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - PARK,20-220138.0000,298.41,190.92,190.92,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620019.0000,170.2,143.2,143.2,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620019.0000,170.2,143.2,143.2,0,0,0,0,20,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - CEMETERY,23-223106.0000,630.14,498.479,498.479,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - CEMETERY,23-223106.0000,630.14,498.479,498.479,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - SCHOOL,21-221167.0000,67.13,35.5,35.5,0,0,0,0,21,N,Turf Facilities
C,Phoenix,2000,FACILITY TURF - SCHOOL,21-221109.0000,74.48,35.36,35.36,0,0,0,0,21,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - SCHOOL,21-221135.0000,190.61,158.5,158.5,0,0,0,0,21,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - SCHOOL,21-221207.0000,116.62,64.564,64.564,0,0,0,0,21,Y,Turf Facilities
D,Pinal,2000,FACILITY TURF - SCHOOL,21-400152.0000,53.28,37.69,37.69,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621016.0000,85.1,51.7,51.7,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621017.0000,84.18,73.4,73.4,0,0,0,0,21,Y,Turf Facilities
D,Pinal,2000,FACILITY CATTLE FEEDLOT,16-400028.0000,97,65.75,65.75,0,0,0,0,16,N,Cattle Feedlot
D,Pinal,2000,FACILITY CATTLE FEEDLOT,16-400126.0000,454,337.93,337.93,0,0,0,0,16,,Cattle Feedlot
D,Pinal,2000,FACILITY METAL MINING,11-400140.0000,245,5.19,5.19,0,0,0,0,11,Y,Metal Mining
D,Pinal,2000,FACILITY METAL MINING,11-400146.0000,806,42.3,42.3,0,0,0,0,11,N,Metal Mining
D,Pinal,2000,FACILITY SAND AND GRAVEL,14-400144.0000,150,129.21,129.21,0,0,0,0,14,Y,Sand and Gravel
D,Pinal,2000,FACILITY CATTLE FEEDLOT,16-400023.0000,29,2.03,2.03,0,0,0,0,16,,Cattle Feedlot
E,Tucson,2000,FACILITY TURF - PARK,20-620012.0000,65.78,27.4,27.4,0,0,0,0,20,N,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620022.0000,32.12,16.3,16.3,0,0,0,0,20,N,Turf Facilities
E,Tucson,2000,FACILITY TURF - PARK,20-620026.0000,78.57,45.52,45.52,0,0,0,0,20,Y,Turf Facilities
C,Phoenix,2000,FACILITY TURF - SCHOOL,21-221163.0000,68.6,42.76,42.76,0,0,0,0,21,N,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621008.0000,76.82,2.95,2.95,0,0,0,0,21,N,Turf Facilities
E,Tucson,2000,FACILITY TURF - SCHOOL,21-621029.0000,80.73,122.8,122.8,0,0,0,0,21,N,Turf Facilities
C,Phoenix,2000,FACILITY TURF - CEMETERY,23-223107.0000,110.74,126.21,126.21,0,0,0,0,23,,Turf Facilities
C,Phoenix,2000,FACILITY TURF - GOLF COURSE,25-225319.0000,423.16,1335.14,1335.14,0,0,0,0,25,Y,Turf Facilities
E,Tucson,2000,FACILITY TURF - GOLF COURSE,25-625018.0000,475.4,436.19,436.19,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2000,FACILITY TURF - GOLF COURSE,25-225319.0000,423.16,1335.14,1335.14,0,0,0,0,25,Y,Turf Facilities
D,Pinal,2000,FACILITY CATTLE FEEDLOT,16-400060.0000,556,129.1,129.1,0,0,0,0,16,N,Cattle Feedlot
D,Pinal,2000,FACILITY CATTLE FEEDLOT,16-400159.0000,700,747.75,747.75,0,0,0,0,16,N,Cattle Feedlot
E,Tucson,2000,FACILITY TURF - PARK,20-620004.0000,74.94,57.4,57.4,0,0,0,0,20,N,Turf Facilities
C,Phoenix,2000,FACILITY TURF - GOLF COURSE,25-225213.0000,500.66,458.15,458.15,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2000,FACILITY TURF - GOLF COURSE,25-225213.0000,500.66,458.15,458.15,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2000,FACILITY TURF - GOLF COURSE,25-225213.0000,500.66,458.15,458.15,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2000,FACILITY TURF - GOLF COURSE,25-225213.0000,500.66,458.15,458.15,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2000,FACILITY TURF - GOLF COURSE,25-225218.0000,179.69,145.43,145.43,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2000,FACILITY TURF - GOLF COURSE,25-225218.0000,179.69,145.43,145.43,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2000,FACILITY TURF - GOLF COURSE,25-225255.0000,605.92,458.85,458.85,0,0,0,0,25,N,Turf Facilities
D,Pinal,2000,FACILITY TURF - GOLF COURSE,25-400008.0000,136,84.32,84.32,0,0,0,0,25,N,Turf Facilities
E,Tucson,2000,FACILITY TURF - GOLF COURSE,25-625027.0000,415.3,382.56,382.56,0,0,0,0,25,N,Turf Facilities
D,Pinal,2000,FACILITY CATTLE FEEDLOT,16-400084.0000,2300,751.18,751.18,0,0,0,0,16,N,Cattle Feedlot
D,Pinal,2000,FACILITY CATTLE FEEDLOT,16-400084.0000,2300,751.18,751.18,0,0,0,0,16,Y,Cattle Feedlot
D,Pinal,2000,FACILITY DAIRY,17-400043.0000,110,84.61,84.61,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400043.0000,110,84.61,84.61,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400138.0000,274,106.07,106.07,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY SAND AND GRAVEL,14-400121.0000,117,204.44,204.44,0,0,0,0,14,N,Sand and Gravel
D,Pinal,2000,FACILITY SAND AND GRAVEL,14-400121.0000,117,204.44,204.44,0,0,0,0,14,Y,Sand and Gravel
D,Pinal,2000,FACILITY SAND AND GRAVEL,14-400132.0000,826,131.658,131.658,0,0,0,0,14,N,Sand and Gravel
D,Pinal,2000,FACILITY SAND AND GRAVEL,14-400132.0000,826,131.658,131.658,0,0,0,0,14,N,Sand and Gravel
D,Pinal,2000,FACILITY SAND AND GRAVEL,14-400132.0000,826,131.658,131.658,0,0,0,0,14,Y,Sand and Gravel
D,Pinal,2000,FACILITY CATTLE FEEDLOT,16-400071.0000,433,207.99,207.99,0,0,0,0,16,Y,Cattle Feedlot
D,Pinal,2000,FACILITY CATTLE FEEDLOT,16-400101.0000,725,743.06,743.06,0,0,0,0,16,Y,Cattle Feedlot
D,Pinal,2000,FACILITY CATTLE FEEDLOT,16-400101.0000,725,743.06,743.06,0,0,0,0,16,Y,Cattle Feedlot
D,Pinal,2000,FACILITY CATTLE FEEDLOT,16-400101.0000,725,743.06,743.06,0,0,0,0,16,N,Cattle Feedlot
D,Pinal,2000,FACILITY CATTLE FEEDLOT,16-400101.0000,725,743.06,743.06,0,0,0,0,16,N,Cattle Feedlot
D,Pinal,2000,FACILITY DAIRY,17-400024.0000,130,85,85,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400031.0000,198.2,226,226,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400037.0000,388.53,260.49,260.49,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400085.0000,595,884.91,884.91,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400085.0000,595,884.91,884.91,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400130.0000,41,35.7,35.7,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400134.0000,317.28,228.58,228.58,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400037.0000,388.53,260.49,260.49,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400085.0000,595,884.91,884.91,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400085.0000,595,884.91,884.91,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400085.0000,595,884.91,884.91,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400134.0000,317.28,228.58,228.58,0,0,0,0,17,N,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400134.0000,317.28,228.58,228.58,0,0,0,0,17,Y,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400135.0000,205,144.9,144.9,0,0,0,0,17,N,Dairy
D,Pinal,2000,FACILITY DAIRY,17-400135.0000,205,144.9,144.9,0,0,0,0,17,Y,Dairy
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614008.0000,0,206.24,206.24,0,0,0,0,14,N,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614009.0000,0,414.15,414.15,0,0,0,0,14,N,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614009.0000,0,414.15,414.15,0,0,0,0,14,N,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614009.0000,0,414.15,414.15,0,0,0,0,14,N,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614011.0000,0,12.86,12.86,0,0,0,0,14,N,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614011.0000,0,12.86,12.86,0,0,0,0,14,N,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614015.0000,0,22,22,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614016.0000,0,53.4,53.4,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2000,FACILITY DAIRY,17-217002.0000,0,91,91,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217010.0000,0,305.24,305.24,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217014.0000,0,66.58,66.58,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217016.0000,0,87.05,87.05,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217024.0000,0,208.7,208.7,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217044.0000,0,57.6,57.6,0,0,0,0,17,N,Dairy
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614009.0000,0,414.15,414.15,0,0,0,0,14,N,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614009.0000,0,414.15,414.15,0,0,0,0,14,N,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614011.0000,0,12.86,12.86,0,0,0,0,14,N,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614011.0000,0,12.86,12.86,0,0,0,0,14,N,Sand and Gravel
C,Phoenix,2000,FACILITY CATTLE FEEDLOT,16-216002.0000,0,6.44,6.44,0,0,0,0,16,N,Cattle Feedlot
C,Phoenix,2000,FACILITY DAIRY,17-217002.0000,0,91,91,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217004.0000,0,48,48,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217011.0000,0,152.62,152.62,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217015.0000,0,34.69,34.69,0,0,0,0,17,Y,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217023.0000,0,78.79,78.79,0,0,0,0,17,Y,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217024.0000,0,208.7,208.7,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217025.0000,0,61.4,61.4,0,0,0,0,17,Y,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217028.0000,0,93,93,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217030.0000,0,285.12,285.12,0,0,0,0,17,Y,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217031.0000,0,152.38,152.38,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217032.0000,0,217.52,217.52,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217035.0000,0,56.5,56.5,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217037.0000,0,40,40,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217039.0000,0,123.89,123.89,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217040.0000,0,315.23,315.23,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217043.0000,0,64.22,64.22,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217047.0000,0,85.94,85.94,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217047.0000,0,85.94,85.94,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217055.0000,0,92.5,92.5,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217055.0000,0,92.5,92.5,0,0,0,0,17,N,Dairy
E,Tucson,2000,FACILITY DAIRY,17-617000.0000,0,114.5,114.5,0,0,0,0,17,N,Dairy
E,Tucson,2000,FACILITY DAIRY,17-617000.0000,0,114.5,114.5,0,0,0,0,17,N,Dairy
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614003.0000,0,14,14,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614004.0000,0,33.5,33.5,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614004.0000,0,33.5,33.5,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614010.0000,0,3352.35,3352.35,0,0,0,0,14,N,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614010.0000,0,3352.35,3352.35,0,0,0,0,14,Y,Sand and Gravel
C,Phoenix,2000,FACILITY CATTLE FEEDLOT,16-216001.0000,0,18,18,0,0,0,0,16,Y,Cattle Feedlot
C,Phoenix,2000,FACILITY DAIRY,17-217001.0000,0,86.15,86.15,0,0,0,0,17,Y,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217022.0000,0,331.02,331.02,0,0,0,0,17,Y,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217045.0000,0,659.61,659.61,0,0,0,0,17,Y,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217048.0000,0,509,509,0,0,0,0,17,Y,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217048.0000,0,509,509,0,0,0,0,17,Y,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217057.0000,0,142.01,142.01,0,0,0,0,17,N,Dairy
C,Phoenix,2000,FACILITY DAIRY,17-217057.0000,0,142.01,142.01,0,0,0,0,17,Y,Dairy
E,Tucson,2000,FACILITY METAL MINING,11-611002.0000,0,27773,27773,0,0,0,0,11,N,Metal Mining
E,Tucson,2000,FACILITY METAL MINING,11-611002.0000,0,27773,27773,0,0,0,0,11,N,Metal Mining
E,Tucson,2000,FACILITY METAL MINING,11-611002.0000,0,27773,27773,0,0,0,0,11,Y,Metal Mining
E,Tucson,2000,FACILITY METAL MINING,11-611002.0000,0,27773,27773,0,0,0,0,11,Y,Metal Mining
E,Tucson,2000,FACILITY METAL MINING,11-611002.0000,0,27773,27773,0,0,0,0,11,Y,Metal Mining
E,Tucson,2000,FACILITY METAL MINING,11-611002.0000,0,27773,27773,0,0,0,0,11,N,Metal Mining
E,Tucson,2000,FACILITY METAL MINING,11-611002.0000,0,27773,27773,0,0,0,0,11,Y,Metal Mining
E,Tucson,2000,FACILITY METAL MINING,11-611002.0000,0,27773,27773,0,0,0,0,11,Y,Metal Mining
C,Phoenix,2000,FACILITY CATTLE FEEDLOT,16-216001.0000,0,18,18,0,0,0,0,16,Y,Cattle Feedlot
C,Phoenix,2000,FACILITY CATTLE FEEDLOT,16-216001.0000,0,18,18,0,0,0,0,16,Y,Cattle Feedlot
C,Phoenix,2000,FACILITY CATTLE FEEDLOT,16-216001.0000,0,18,18,0,0,0,0,16,Y,Cattle Feedlot
C,Phoenix,2000,FACILITY CATTLE FEEDLOT,16-216003.0000,0,3.37,3.37,0,0,0,0,16,Y,Cattle Feedlot
C,Phoenix,2000,FACILITY CATTLE FEEDLOT,16-216004.0000,0,29.41,29.41,0,0,0,0,16,Y,Cattle Feedlot
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614005.0000,0,585.85,585.85,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614007.0000,0,359.9,359.9,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614010.0000,0,3352.35,3352.35,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614000.0000,0,28,28,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614000.0000,0,28,28,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614000.0000,0,28,28,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614000.0000,0,28,28,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2000,FACILITY SAND AND GRAVEL,14-614001.0000,0,18,18,0,0,0,0,14,Y,Sand and Gravel
E,Tucson,2000,FACILITY METAL MINING,11-611002.0000,0,27773,27773,0,0,0,0,11,Y,Metal Mining
E,Tucson,2000,FACILITY METAL MINING,11-611002.0000,0,27773,27773,0,0,0,0,11,Y,Metal Mining
E,Tucson,2000,FACILITY METAL MINING,11-611002.0000,0,27773,27773,0,0,0,0,11,N,Metal Mining
E,Tucson,2000,FACILITY METAL MINING,11-611002.0000,0,27773,27773,0,0,0,0,11,N,Metal Mining
